time,category,count
2022-02-04 13:00:00,😍,112
2022-02-04 10:00:00,COUNT=540,215
2022-02-01 21:00:00,COUNT=213,43
2022-02-04 07:00:00,COUNT=671,51
2022-02-01 20:00:00,In,314
2022-02-04 10:00:00,COUNT=237,209
2022-02-04 08:00:00,COUNT=596,103
2022-02-01 20:00:00,COUNT=322,50
2022-02-04 18:00:00,COUNT=834,56
2022-02-04 08:00:00,COUNT=393,240
2022-02-04 10:00:00,community,104
2022-02-04 09:00:00,doesn't,135
2022-02-04 15:00:00,#MARK_Child,10
2022-02-04 13:00:00,COUNT=307,293
2022-02-01 20:00:00,LIKE,76
2022-02-04 08:00:00,COUNT=379,100
2022-02-04 16:00:00,below,91
2022-02-04 07:00:00,love,1098
2022-02-04 18:00:00,COUNT=530,106
2022-02-01 20:00:00,COUNT=214,200
2022-02-04 10:00:00,COUNT=347,153
2022-02-04 11:00:00,COUNT=779,82
2022-02-04 05:00:00,COUNT=198,22
2022-02-04 06:00:00,COUNT=422,77
2022-02-04 14:00:00,COUNT=542,90
2022-02-04 07:00:00,COUNT=387,179
2022-02-04 07:00:00,comes,117
2022-02-01 20:00:00,myself,67
2022-02-01 21:00:00,@BTS_twt,63
2022-02-04 14:00:00,@BTS_twt,588
2022-02-04 11:00:00,n,97
2022-02-04 15:00:00,As,167
2022-02-04 12:00:00,Love,236
2022-02-04 07:00:00,Love,187
2022-02-04 14:00:00,COUNT=351,177
2022-02-04 10:00:00,COUNT=389,51
2022-02-04 18:00:00,than,218
2022-02-01 21:00:00,these,33
2022-02-04 07:00:00,Check,165
2022-02-04 09:00:00,COUNT=796,30
2022-02-04 08:00:00,COUNT=346,182
2022-02-04 14:00:00,COUNT=773,53
2022-02-04 07:00:00,hate,172
2022-02-04 14:00:00,COUNT=759,87
2022-02-04 18:00:00,First,50
2022-02-04 16:00:00,followers,80
2022-02-04 09:00:00,thing,347
2022-02-04 07:00:00,COUNT=783,142
2022-02-04 05:00:00,😭,25
2022-02-04 13:00:00,We're,78
2022-02-01 20:00:00,These,44
2022-02-04 05:00:00,COUNT=983,9
2022-02-04 16:00:00,COUNT=353,50
2022-02-04 08:00:00,IN,196
2022-02-04 18:00:00,now,399
2022-02-04 15:00:00,tonight,72
2022-02-04 16:00:00,COUNT=482,82
2022-02-04 09:00:00,COUNT=768,172
2022-02-01 20:00:00,Hello,50
2022-02-04 13:00:00,done,327
2022-02-04 10:00:00,COUNT=742,67
2022-02-04 07:00:00,COUNT=742,90
2022-02-04 15:00:00,the,12818
2022-02-04 08:00:00,Very,84
2022-02-01 20:00:00,At,61
2022-02-04 11:00:00,age,103
2022-02-04 11:00:00,voting,142
2022-02-04 18:00:00,she,152
2022-02-04 10:00:00,COUNT=873,67
2022-02-04 17:00:00,he’s,101
2022-02-04 15:00:00,COUNT=623,41
2022-02-04 16:00:00,COUNT=630,150
2022-02-04 12:00:00,MUBANK,8
2022-02-04 09:00:00,COUNT=981,152
2022-02-04 16:00:00,where,183
2022-02-04 06:00:00,❤️,241
2022-02-04 18:00:00,spots,79
2022-02-04 18:00:00,no,390
2022-02-04 06:00:00,you’re,255
2022-02-04 09:00:00,song,186
2022-02-04 14:00:00,COUNT=594,32
2022-02-04 11:00:00,(🔔),104
2022-02-01 21:00:00,literally,16
2022-02-04 17:00:00,ago,70
2022-02-04 10:00:00,something,292
2022-02-04 08:00:00,time,782
2022-02-04 15:00:00,change,109
2022-02-04 13:00:00,COUNT=789,115
2022-02-04 11:00:00,that,3385
2022-02-04 17:00:00,COUNT=849,82
2022-02-04 11:00:00,From,92
2022-02-04 14:00:00,run,87
2022-02-04 09:00:00,Come,100
2022-02-01 20:00:00,COUNT=587,62
2022-02-04 11:00:00,COUNT=435,27
2022-02-04 09:00:00,COUNT=722,94
2022-02-04 15:00:00,🔥,378
2022-02-04 07:00:00,COUNT=913,72
2022-02-04 05:00:00,COUNT=807,2
2022-02-04 13:00:00,about,1253
2022-02-04 09:00:00,then,359
2022-02-04 16:00:00,@sof1azara03:,99
2022-02-04 11:00:00,me.,143
2022-02-04 05:00:00,I’m,82
2022-02-04 18:00:00,means,25
2022-02-04 08:00:00,And,443
2022-02-04 07:00:00,gave,97
2022-02-01 21:00:00,COUNT=626,13
2022-02-04 05:00:00,COUNT=891,14
2022-02-04 06:00:00,COUNT=298,273
2022-02-04 10:00:00,COUNT=25,1784
2022-02-04 06:00:00,COUNT=133,459
2022-02-04 08:00:00,COUNT=446,268
2022-02-04 07:00:00,COUNT=82,582
2022-02-01 20:00:00,COUNT=109,204
2022-02-01 20:00:00,COUNT=100,400
2022-02-01 21:00:00,COUNT=64,109
2022-02-04 17:00:00,COUNT=236,106
2022-02-04 11:00:00,COUNT=122,363
2022-02-04 08:00:00,COUNT=155,297
2022-02-04 15:00:00,COUNT=184,325
2022-02-04 16:00:00,COUNT=118,558
2022-02-04 18:00:00,COUNT=151,126
2022-02-01 21:00:00,COUNT=297,9
2022-02-04 06:00:00,bc,85
2022-02-04 15:00:00,COUNT=419,382
2022-02-04 05:00:00,15,7
2022-02-04 18:00:00,COUNT=239,103
2022-02-04 06:00:00,got,716
2022-02-04 11:00:00,But,257
2022-02-04 14:00:00,COUNT=504,100
2022-02-04 14:00:00,us,501
2022-02-04 14:00:00,COUNT=481,216
2022-02-04 07:00:00,COUNT=250,196
2022-02-04 08:00:00,COUNT=217,226
2022-02-01 21:00:00,WITH,7
2022-02-04 07:00:00,COUNT=404,85
2022-02-04 15:00:00,COUNT=598,115
2022-02-04 13:00:00,always,411
2022-02-01 21:00:00,COUNT=881,28
2022-02-04 11:00:00,COUNT=881,226
2022-02-04 10:00:00,set,104
2022-02-04 11:00:00,set,135
2022-02-04 13:00:00,COUNT=536,189
2022-02-04 17:00:00,COUNT=947,138
2022-02-04 14:00:00,COUNT=375,158
2022-02-04 12:00:00,COUNT=907,89
2022-02-01 20:00:00,hell,28
2022-02-01 20:00:00,COUNT=513,88
2022-02-04 13:00:00,COUNT=811,123
2022-02-04 14:00:00,COUNT=275,73
2022-02-04 17:00:00,sure,163
2022-02-04 06:00:00,COUNT=715,88
2022-02-04 08:00:00,COUNT=371,283
2022-02-04 16:00:00,COUNT=862,137
2022-02-04 09:00:00,COUNT=286,216
2022-02-04 05:00:00,new,73
2022-02-04 15:00:00,COUNT=878,96
2022-02-01 20:00:00,8,233
2022-02-04 07:00:00,COUNT=301,97
2022-02-04 11:00:00,COUNT=547,256
2022-02-04 05:00:00,COUNT=424,13
2022-02-04 13:00:00,rt,819
2022-02-04 10:00:00,was,1911
2022-02-04 18:00:00,their,389
2022-02-04 07:00:00,COUNT=355,152
2022-02-04 06:00:00,COUNT=549,273
2022-02-04 09:00:00,COUNT=665,248
2022-02-01 21:00:00,COUNT=545,21
2022-02-04 08:00:00,COUNT=610,38
2022-02-04 13:00:00,5,573
2022-02-04 07:00:00,become,119
2022-02-04 11:00:00,COUNT=990,153
2022-02-04 05:00:00,COUNT=559,16
2022-02-04 15:00:00,COUNT=677,219
2022-02-04 14:00:00,COUNT=927,68
2022-02-04 06:00:00,in…,100
2022-02-04 11:00:00,in…,64
2022-02-04 17:00:00,COUNT=787,140
2022-02-04 12:00:00,COUNT=976,155
2022-02-04 08:00:00,COUNT=828,63
2022-02-04 06:00:00,COUNT=484,142
2022-02-04 08:00:00,COUNT=312,113
2022-02-04 17:00:00,reason,84
2022-02-04 18:00:00,😂,80
2022-02-04 15:00:00,First,103
2022-02-04 05:00:00,COUNT=350,7
2022-02-04 12:00:00,white,102
2022-02-04 18:00:00,s…,51
2022-02-04 14:00:00,After,105
2022-02-04 12:00:00,COUNT=647,100
2022-02-04 14:00:00,end,249
2022-02-04 11:00:00,COUNT=765,268
2022-02-04 15:00:00,following,121
2022-02-04 05:00:00,live,25
2022-02-01 20:00:00,it,1576
2022-02-04 11:00:00,COUNT=529,117
2022-02-04 05:00:00,COUNT=608,1
2022-02-04 11:00:00,Our,184
2022-02-04 18:00:00,COUNT=684,30
2022-02-04 16:00:00,He,324
2022-02-04 10:00:00,🚀,68
2022-02-04 17:00:00,A,747
2022-02-04 14:00:00,while,225
2022-02-04 11:00:00,country,71
2022-02-04 08:00:00,reply,68
2022-02-04 18:00:00,million,53
2022-02-04 11:00:00,COUNT=839,249
2022-02-04 07:00:00,#NFT,200
2022-02-04 17:00:00,♡,130
2022-02-04 07:00:00,IT,85
2022-02-04 14:00:00,make,539
2022-02-04 16:00:00,48,69
2022-02-04 17:00:00,like,1844
2022-02-04 12:00:00,goes,107
2022-02-01 20:00:00,happy,276
2022-02-04 11:00:00,COUNT=905,166
2022-02-04 15:00:00,Go,55
2022-02-01 20:00:00,Every,51
2022-02-04 10:00:00,COUNT=849,17
2022-02-04 16:00:00,that's,103
2022-02-04 05:00:00,This,107
2022-02-01 21:00:00,come,34
2022-02-04 07:00:00,COUNT=592,45
2022-02-04 08:00:00,all,1602
2022-02-01 21:00:00,COUNT=435,1
2022-02-04 13:00:00,COUNT=722,90
2022-02-04 12:00:00,COUNT=902,71
2022-02-04 14:00:00,this,3752
2022-02-04 16:00:00,THE,396
2022-02-01 20:00:00,@NICKIMINAJ,1
2022-02-04 10:00:00,and…,112
2022-02-04 17:00:00,COUNT=830,65
2022-02-04 15:00:00,open,83
2022-02-04 14:00:00,IS,310
2022-02-04 13:00:00,pretty,156
2022-02-04 13:00:00,#NCT,8
2022-02-01 21:00:00,50,12
2022-02-01 20:00:00,via,121
2022-02-04 08:00:00,COUNT=11,3134
2022-02-04 17:00:00,COUNT=49,871
2022-02-04 10:00:00,COUNT=27,1740
2022-02-04 12:00:00,COUNT=93,717
2022-02-04 10:00:00,COUNT=37,1191
2022-02-04 16:00:00,COUNT=94,519
2022-02-04 07:00:00,COUNT=132,513
2022-02-04 12:00:00,COUNT=72,857
2022-02-04 17:00:00,COUNT=127,253
2022-02-04 17:00:00,COUNT=90,591
2022-02-04 12:00:00,COUNT=157,316
2022-02-04 07:00:00,COUNT=122,418
2022-02-04 14:00:00,COUNT=71,571
2022-02-04 08:00:00,COUNT=271,109
2022-02-04 08:00:00,COUNT=823,305
2022-02-04 08:00:00,COUNT=259,221
2022-02-04 18:00:00,COUNT=74,387
2022-02-04 16:00:00,COUNT=210,211
2022-02-04 08:00:00,~,356
2022-02-04 13:00:00,COUNT=507,190
2022-02-04 10:00:00,COUNT=654,160
2022-02-04 16:00:00,COUNT=117,412
2022-02-04 18:00:00,COUNT=309,168
2022-02-04 12:00:00,COUNT=565,195
2022-02-04 10:00:00,COUNT=302,148
2022-02-04 17:00:00,COUNT=550,103
2022-02-04 06:00:00,COUNT=201,284
2022-02-04 11:00:00,COUNT=574,90
2022-02-01 20:00:00,COUNT=199,185
2022-02-04 07:00:00,COUNT=356,126
2022-02-04 08:00:00,account,93
2022-02-01 20:00:00,always,326
2022-02-04 09:00:00,COUNT=255,152
2022-02-04 06:00:00,COUNT=415,201
2022-02-04 15:00:00,COUNT=464,124
2022-02-04 13:00:00,time.,86
2022-02-04 13:00:00,luck,215
2022-02-04 13:00:00,boy,102
2022-02-04 05:00:00,ur,11
2022-02-04 11:00:00,COUNT=426,150
2022-02-04 13:00:00,COUNT=173,343
2022-02-04 14:00:00,COUNT=225,246
2022-02-04 06:00:00,COUNT=678,138
2022-02-04 06:00:00,COUNT=824,36
2022-02-04 14:00:00,twitter,80
2022-02-04 08:00:00,you,6104
2022-02-01 21:00:00,COUNT=421,17
2022-02-04 14:00:00,COUNT=421,100
2022-02-04 14:00:00,back,484
2022-02-04 13:00:00,$200,114
2022-02-04 14:00:00,+,1391
2022-02-04 18:00:00,COUNT=408,57
2022-02-04 13:00:00,COUNT=776,210
2022-02-04 16:00:00,COUNT=549,197
2022-02-04 07:00:00,Discord,70
2022-02-01 21:00:00,friend,19
2022-02-04 05:00:00,COUNT=690,9
2022-02-04 08:00:00,below,127
2022-02-04 13:00:00,COUNT=552,126
2022-02-04 18:00:00,too,233
2022-02-04 08:00:00,Don’t,105
2022-02-04 08:00:00,COUNT=545,132
2022-02-04 12:00:00,COUNT=261,187
2022-02-01 20:00:00,COUNT=852,88
2022-02-04 15:00:00,Your,209
2022-02-04 06:00:00,group,107
2022-02-04 13:00:00,(,200
2022-02-04 10:00:00,Rt,93
2022-02-04 13:00:00,COUNT=637,94
2022-02-04 18:00:00,COUNT=708,14
2022-02-04 05:00:00,.,27
2022-02-04 11:00:00,COUNT=889,78
2022-02-04 05:00:00,COUNT=861,7
2022-02-04 06:00:00,😈,128
2022-02-04 13:00:00,COUNT=306,75
2022-02-04 05:00:00,COUNT=600,7
2022-02-04 09:00:00,COUNT=516,64
2022-02-04 05:00:00,white,10
2022-02-04 09:00:00,Would,94
2022-02-04 13:00:00,COUNT=647,119
2022-02-04 14:00:00,COUNT=489,107
2022-02-04 06:00:00,COUNT=775,5
2022-02-04 05:00:00,to…,7
2022-02-04 15:00:00,hrs,87
2022-02-04 14:00:00,COUNT=612,124
2022-02-04 13:00:00,following,92
2022-02-04 11:00:00,following,97
2022-02-04 14:00:00,COUNT=636,43
2022-02-04 13:00:00,COUNT=305,107
2022-02-04 08:00:00,COUNT=305,187
2022-02-04 08:00:00,Twitter,155
2022-02-04 18:00:00,probably,51
2022-02-04 15:00:00,COUNT=445,26
2022-02-04 14:00:00,Hello,89
2022-02-04 07:00:00,Hello,77
2022-02-04 18:00:00,COUNT=279,51
2022-02-04 15:00:00,movie,50
2022-02-04 17:00:00,COUNT=527,64
2022-02-04 09:00:00,/,268
2022-02-01 21:00:00,mean,8
2022-02-04 16:00:00,COUNT=869,158
2022-02-04 18:00:00,COUNT=869,86
2022-02-04 15:00:00,finally,83
2022-02-04 13:00:00,want,809
2022-02-04 14:00:00,see,667
2022-02-04 16:00:00,MC,1098
2022-02-04 09:00:00,JT,114
2022-02-04 12:00:00,Music,105
2022-02-04 06:00:00,#마크,4
2022-02-04 07:00:00,48,41
2022-02-04 17:00:00,COUNT=492,75
2022-02-04 11:00:00,COUNT=492,85
2022-02-04 17:00:00,you're,161
2022-02-01 21:00:00,away,47
2022-02-04 15:00:00,away,354
2022-02-04 18:00:00,COUNT=981,80
2022-02-01 20:00:00,COUNT=934,713
2022-02-04 14:00:00,Best,83
2022-02-04 15:00:00,baby,105
2022-02-04 16:00:00,black,83
2022-02-04 12:00:00,🏆,89
2022-02-04 15:00:00,literally,127
2022-02-04 06:00:00,ago,103
2022-02-04 16:00:00,checked,142
2022-02-04 13:00:00,change,97
2022-02-04 17:00:00,Every,79
2022-02-04 11:00:00,before,305
2022-02-04 16:00:00,NOW!,19
2022-02-04 13:00:00,Black,140
2022-02-04 09:00:00,COUNT=804,104
2022-02-04 16:00:00,"this,",73
2022-02-04 07:00:00,vs,151
2022-02-04 13:00:00,Get,143
2022-02-04 06:00:00,says,276
2022-02-04 15:00:00,COUNT=870,44
2022-02-04 08:00:00,has,1330
2022-02-04 11:00:00,believe,220
2022-02-04 13:00:00,pay,104
2022-02-04 12:00:00,asked,86
2022-02-01 21:00:00,many,22
2022-02-04 18:00:00,American,13
2022-02-04 16:00:00,also,266
2022-02-01 20:00:00,cool,45
2022-02-04 11:00:00,making,189
2022-02-04 12:00:00,he,1130
2022-02-04 11:00:00,And,405
2022-02-04 06:00:00,gave,90
2022-02-04 09:00:00,COUNT=137,427
2022-02-04 12:00:00,...,98
2022-02-04 17:00:00,COUNT=21,1787
2022-02-04 07:00:00,COUNT=36,1264
2022-02-04 18:00:00,COUNT=14,1544
2022-02-04 11:00:00,COUNT=97,596
2022-02-01 21:00:00,COUNT=106,36
2022-02-04 05:00:00,COUNT=165,44
2022-02-04 09:00:00,COUNT=68,581
2022-02-04 15:00:00,COUNT=236,139
2022-02-04 14:00:00,COUNT=91,570
2022-02-04 17:00:00,COUNT=260,212
2022-02-04 06:00:00,COUNT=961,160
2022-02-04 07:00:00,COUNT=134,473
2022-02-04 08:00:00,COUNT=118,438
2022-02-04 11:00:00,COUNT=209,323
2022-02-04 12:00:00,COUNT=99,532
2022-02-04 07:00:00,COUNT=172,307
2022-02-04 09:00:00,COUNT=280,265
2022-02-04 12:00:00,I'm,580
2022-02-04 07:00:00,GIVEAWAY,166
2022-02-04 13:00:00,COUNT=203,242
2022-02-04 14:00:00,COUNT=152,319
2022-02-04 16:00:00,COUNT=285,169
2022-02-04 17:00:00,COUNT=431,114
2022-02-04 14:00:00,i…,87
2022-02-04 06:00:00,COUNT=404,79
2022-02-04 18:00:00,COUNT=451,69
2022-02-04 18:00:00,set,60
2022-02-01 20:00:00,vote,374
2022-02-04 12:00:00,COUNT=474,149
2022-02-04 07:00:00,ALL,71
2022-02-04 17:00:00,COUNT=198,215
2022-02-04 08:00:00,twitter,95
2022-02-04 05:00:00,COUNT=964,13
2022-02-04 16:00:00,COUNT=463,109
2022-02-04 08:00:00,COUNT=825,80
2022-02-01 21:00:00,COUNT=539,10
2022-02-04 05:00:00,COUNT=548,24
2022-02-04 12:00:00,likes,123
2022-02-04 18:00:00,COUNT=452,67
2022-02-04 06:00:00,fine,84
2022-02-04 08:00:00,COUNT=801,325
2022-02-04 12:00:00,COUNT=390,78
2022-02-04 16:00:00,COUNT=776,140
2022-02-04 12:00:00,COUNT=661,253
2022-02-04 12:00:00,OF,168
2022-02-04 09:00:00,under,122
2022-02-04 16:00:00,COUNT=949,115
2022-02-04 06:00:00,money,217
2022-02-04 18:00:00,COUNT=360,116
2022-02-04 15:00:00,Don’t,64
2022-02-04 05:00:00,COUNT=545,12
2022-02-04 18:00:00,COUNT=819,34
2022-02-04 13:00:00,COUNT=347,176
2022-02-04 17:00:00,COUNT=261,134
2022-02-04 16:00:00,COUNT=610,38
2022-02-04 17:00:00,COUNT=779,47
2022-02-01 21:00:00,COUNT=441,3
2022-02-01 21:00:00,Thanks,23
2022-02-04 13:00:00,Your,266
2022-02-04 14:00:00,COUNT=559,107
2022-02-04 09:00:00,COUNT=559,132
2022-02-04 08:00:00,COUNT=677,198
2022-02-04 08:00:00,COUNT=394,116
2022-02-04 06:00:00,COUNT=485,100
2022-02-04 13:00:00,today,341
2022-02-01 20:00:00,COUNT=930,56
2022-02-04 15:00:00,gonna,230
2022-02-04 15:00:00,COUNT=500,94
2022-02-04 17:00:00,may,136
2022-02-04 16:00:00,fun,109
2022-02-01 21:00:00,COUNT=354,15
2022-02-04 09:00:00,COUNT=483,119
2022-02-01 21:00:00,COUNT=417,6
2022-02-04 17:00:00,wrong,60
2022-02-04 09:00:00,📌,512
2022-02-04 13:00:00,but,1584
2022-02-01 21:00:00,each,21
2022-02-04 13:00:00,COUNT=851,73
2022-02-04 13:00:00,far,60
2022-02-04 15:00:00,COUNT=680,66
2022-02-01 21:00:00,support,21
2022-02-04 08:00:00,"you,",158
2022-02-04 14:00:00,‘CHILD’,1
2022-02-04 18:00:00,#JUNGWON,104
2022-02-04 06:00:00,COUNT=929,178
2022-02-04 09:00:00,Our,149
2022-02-01 20:00:00,#BTSARMY,158
2022-02-04 15:00:00,COUNT=869,151
2022-02-04 07:00:00,looking,205
2022-02-04 16:00:00,looking,167
2022-02-04 08:00:00,million,132
2022-02-04 05:00:00,COUNT=735,19
2022-02-04 06:00:00,COUNT=877,99
2022-02-04 16:00:00,There,137
2022-02-04 12:00:00,JUNGWON,14
2022-02-04 18:00:00,it.,99
2022-02-04 12:00:00,need,684
2022-02-04 09:00:00,DO,56
2022-02-04 15:00:00,COUNT=926,42
2022-02-04 14:00:00,Only,106
2022-02-04 05:00:00,Of,18
2022-02-01 20:00:00,COUNT=531,74
2022-02-04 12:00:00,through,209
2022-02-04 17:00:00,1,488
2022-02-04 17:00:00,The,1974
2022-02-04 08:00:00,COUNT=561,101
2022-02-04 10:00:00,COUNT=594,52
2022-02-04 07:00:00,world,246
2022-02-04 17:00:00,Thank,296
2022-02-04 12:00:00,#BestFanArmy,320
2022-02-04 18:00:00,time,288
2022-02-04 08:00:00,",",232
2022-02-04 08:00:00,home,144
2022-02-04 18:00:00,Come,37
2022-02-04 12:00:00,"this,",72
2022-02-04 10:00:00,as,1392
2022-02-04 08:00:00,as,1538
2022-02-04 10:00:00,looks,164
2022-02-04 07:00:00,COUNT=904,99
2022-02-04 11:00:00,right,408
2022-02-04 17:00:00,COUNT=672,91
2022-02-04 14:00:00,COUNT=672,82
2022-02-04 14:00:00,When,295
2022-02-04 08:00:00,👇,113
2022-02-04 14:00:00,COUNT=6,5446
2022-02-01 20:00:00,COUNT=4,5747
2022-02-01 20:00:00,COUNT=398,133
2022-02-04 12:00:00,COUNT=732,267
2022-02-04 12:00:00,COUNT=85,478
2022-02-04 15:00:00,COUNT=48,857
2022-02-04 16:00:00,COUNT=77,577
2022-02-04 07:00:00,COUNT=101,555
2022-02-04 18:00:00,COUNT=92,352
2022-02-04 07:00:00,COUNT=138,334
2022-02-04 17:00:00,COUNT=365,151
2022-02-04 13:00:00,COUNT=564,159
2022-02-04 18:00:00,COUNT=110,305
2022-02-04 10:00:00,COUNT=151,285
2022-02-04 15:00:00,COUNT=188,188
2022-02-04 12:00:00,COUNT=593,76
2022-02-04 13:00:00,COUNT=504,106
2022-02-01 21:00:00,COUNT=340,15
2022-02-04 07:00:00,COUNT=673,142
2022-02-04 17:00:00,x,156
2022-02-04 06:00:00,COUNT=112,517
2022-02-04 14:00:00,COUNT=197,217
2022-02-04 14:00:00,COUNT=881,213
2022-02-01 20:00:00,COUNT=135,197
2022-02-01 20:00:00,COUNT=248,139
2022-02-04 17:00:00,COUNT=456,274
2022-02-04 09:00:00,COUNT=456,321
2022-02-04 07:00:00,vote,545
2022-02-04 18:00:00,we’re,35
2022-02-01 21:00:00,COUNT=915,17
2022-02-04 18:00:00,COUNT=818,115
2022-02-01 21:00:00,luck,27
2022-02-04 10:00:00,COUNT=313,229
2022-02-04 17:00:00,COUNT=469,125
2022-02-04 11:00:00,ur,168
2022-02-04 07:00:00,COUNT=850,238
2022-02-04 08:00:00,this.,146
2022-02-01 20:00:00,HOURS,379
2022-02-01 21:00:00,HOURS,53
2022-02-04 05:00:00,COUNT=362,14
2022-02-04 16:00:00,COUNT=362,146
2022-02-04 18:00:00,COUNT=393,77
2022-02-04 06:00:00,COUNT=801,340
2022-02-04 05:00:00,bro,11
2022-02-04 17:00:00,COUNT=226,180
2022-02-04 18:00:00,#iHeartAwards,225
2022-02-04 07:00:00,giveaway,132
2022-02-04 10:00:00,COUNT=603,237
2022-02-04 18:00:00,COUNT=949,78
2022-02-04 15:00:00,top,156
2022-02-04 07:00:00,COUNT=350,148
2022-02-01 20:00:00,COUNT=530,175
2022-02-01 21:00:00,too,81
2022-02-01 20:00:00,COUNT=208,204
2022-02-04 08:00:00,COUNT=822,164
2022-02-04 14:00:00,COUNT=573,122
2022-02-04 15:00:00,Rt,75
2022-02-01 20:00:00,had,279
2022-02-01 21:00:00,COUNT=903,13
2022-02-04 05:00:00,COUNT=551,2
2022-02-01 20:00:00,f…,59
2022-02-04 11:00:00,take,436
2022-02-04 18:00:00,Let’s,36
2022-02-04 09:00:00,COUNT=677,216
2022-02-04 07:00:00,shit,288
2022-02-04 17:00:00,COUNT=351,178
2022-02-01 21:00:00,wants,14
2022-02-04 16:00:00,COUNT=756,40
2022-02-01 20:00:00,COUNT=875,72
2022-02-04 09:00:00,years,353
2022-02-04 15:00:00,COUNT=766,117
2022-02-04 14:00:00,may,127
2022-02-04 17:00:00,COUNT=346,201
2022-02-04 18:00:00,–,64
2022-02-04 09:00:00,COUNT=858,215
2022-02-04 06:00:00,U,109
2022-02-04 10:00:00,COUNT=837,68
2022-02-01 20:00:00,next,147
2022-02-04 15:00:00,thing,212
2022-02-04 10:00:00,COUNT=624,151
2022-02-04 07:00:00,Not,275
2022-02-04 11:00:00,COUNT=584,112
2022-02-04 09:00:00,COUNT=783,125
2022-02-04 08:00:00,white,113
2022-02-04 10:00:00,s…,128
2022-02-04 09:00:00,Join,324
2022-02-04 10:00:00,is,7047
2022-02-04 10:00:00,COUNT=979,85
2022-02-04 11:00:00,COUNT=305,128
2022-02-04 12:00:00,its,340
2022-02-04 13:00:00,"you,",144
2022-02-04 16:00:00,COUNT=608,46
2022-02-04 09:00:00,COUNT=482,111
2022-02-04 08:00:00,He,389
2022-02-04 11:00:00,COUNT=921,58
2022-02-04 09:00:00,NFT,214
2022-02-04 14:00:00,the,14243
2022-02-04 06:00:00,COUNT=973,80
2022-02-04 17:00:00,age,50
2022-02-04 11:00:00,high,107
2022-02-04 06:00:00,COUNT=745,151
2022-02-04 12:00:00,COUNT=744,53
2022-02-04 15:00:00,COUNT=488,120
2022-02-04 12:00:00,COUNT=616,100
2022-02-04 12:00:00,COUNT=962,157
2022-02-04 14:00:00,COUNT=748,101
2022-02-04 17:00:00,type,53
2022-02-04 10:00:00,follow,774
2022-02-04 18:00:00,@ENHYPEN,157
2022-02-04 17:00:00,it.,184
2022-02-04 09:00:00,!!,145
2022-02-01 20:00:00,look,237
2022-02-04 14:00:00,COUNT=981,107
2022-02-04 15:00:00,COUNT=981,137
2022-02-01 21:00:00,moment,31
2022-02-04 15:00:00,COUNT=760,45
2022-02-04 12:00:00,of,7908
2022-02-04 07:00:00,join,171
2022-02-04 06:00:00,LOVE,104
2022-02-04 07:00:00,Here,85
2022-02-04 11:00:00,"it,",118
2022-02-04 05:00:00,waiting,7
2022-02-04 17:00:00,change,110
2022-02-04 16:00:00,idea,64
2022-02-04 06:00:00,COUNT=587,81
2022-02-04 11:00:00,tweet,335
2022-02-04 14:00:00,as,1510
2022-02-04 07:00:00,--,86
2022-02-04 07:00:00,Get,177
2022-02-04 18:00:00,post,99
2022-02-04 10:00:00,why,435
2022-02-04 17:00:00,?,193
2022-02-01 21:00:00,and…,11
2022-02-04 12:00:00,give,372
2022-02-04 13:00:00,COUNT=960,77
2022-02-04 06:00:00,COUNT=960,69
2022-02-04 14:00:00,THIS,224
2022-02-04 07:00:00,50,76
2022-02-01 21:00:00,COUNT=26,188
2022-02-04 10:00:00,COUNT=732,292
2022-02-01 20:00:00,COUNT=54,640
2022-02-04 09:00:00,some,712
2022-02-04 11:00:00,COUNT=36,1426
2022-02-04 10:00:00,COUNT=83,539
2022-02-04 18:00:00,COUNT=32,691
2022-02-04 07:00:00,COUNT=25,1753
2022-02-04 13:00:00,COUNT=57,796
2022-02-04 07:00:00,COUNT=271,127
2022-02-04 11:00:00,COUNT=175,496
2022-02-04 13:00:00,COUNT=365,207
2022-02-04 15:00:00,COUNT=295,187
2022-02-04 06:00:00,COUNT=190,270
2022-02-01 20:00:00,~,377
2022-02-04 09:00:00,COUNT=134,421
2022-02-04 05:00:00,gotta,12
2022-02-04 12:00:00,COUNT=251,297
2022-02-04 07:00:00,COUNT=419,415
2022-02-04 09:00:00,15,78
2022-02-04 11:00:00,COUNT=172,269
2022-02-01 20:00:00,COUNT=831,56
2022-02-04 05:00:00,COUNT=96,50
2022-02-04 17:00:00,COUNT=593,91
2022-02-04 05:00:00,COUNT=553,15
2022-02-04 16:00:00,COUNT=550,97
2022-02-04 12:00:00,COUNT=112,479
2022-02-04 09:00:00,COUNT=312,148
2022-02-04 14:00:00,COUNT=285,221
2022-02-04 05:00:00,COUNT=143,29
2022-02-04 09:00:00,him,466
2022-02-04 11:00:00,COUNT=135,359
2022-02-04 15:00:00,th…,114
2022-02-04 17:00:00,COUNT=264,283
2022-02-04 16:00:00,not,1441
2022-02-04 05:00:00,COUNT=240,17
2022-02-04 15:00:00,✅,233
2022-02-04 13:00:00,discord,89
2022-02-04 10:00:00,tomorrow,118
2022-02-04 10:00:00,you,5700
2022-02-04 06:00:00,COUNT=548,189
2022-02-04 07:00:00,tweets,93
2022-02-04 18:00:00,back,210
2022-02-04 09:00:00,lol,247
2022-02-04 14:00:00,COUNT=311,211
2022-02-04 12:00:00,COUNT=308,140
